ship_type,SHIPNAME,SHIP_ID,LAT,LON,dist_value,DATETIME,max_dist,max_DATETIME
Fishing,WLA-250,4195618,54.75185,18.84858,0,2016-12-15T08:11:01Z,7245.324799304201,2016-12-16T16:57:02Z
Fishing,WLA-250,4195618,54.7962,18.76582,7245.324799304201,2016-12-16T16:57:02Z,7245.324799304201,2016-12-16T16:57:02Z
Fishing,WLA-253,315907,54.69599,18.72768,670.5408348017439,2016-12-13T14:43:07Z,1245.3510734419804,2016-12-13T14:45:02Z
Fishing,WLA-253,315907,54.70285,18.71236,1245.3510734419804,2016-12-13T14:45:02Z,1245.3510734419804,2016-12-13T14:45:02Z
Fishing,WLA-31,316106,54.79627,18.42453,281.64737171771634,2016-12-18T04:15:07Z,13162.402187092373,2016-12-18T17:17:02Z
Fishing,WLA-31,316106,54.79564,18.62986,13162.402187092373,2016-12-18T17:17:02Z,13162.402187092373,2016-12-18T17:17:02Z
Fishing,WLA-51,316016,54.78111,18.49622,0,2016-12-13T18:51:07Z,1334.6860179955638,2016-12-13T18:53:07Z
Fishing,WLA-51,316016,54.7866,18.47771,1334.6860179955638,2016-12-13T18:53:07Z,1334.6860179955638,2016-12-13T18:53:07Z
Fishing,WLA-60,316135,54.79879,18.78897,0,2016-12-18T06:37:06Z,1386.6217855316909,2016-12-18T16:57:02Z
Fishing,WLA-60,316135,54.79922,18.76735,1386.6217855316909,2016-12-18T16:57:02Z,1386.6217855316909,2016-12-18T16:57:02Z
Fishing,WLA-80,316202,54.79767,18.43156,345.3076765401347,2016-12-20T04:33:15Z,18994.08467907934,2016-12-20T11:07:03Z
Fishing,WLA-80,316202,54.79661,18.72787,18994.08467907934,2016-12-20T11:07:03Z,18994.08467907934,2016-12-20T11:07:03Z
Fishing,WLA-13O,315909,54.79633,18.41696,0,2016-12-14T19:51:08Z,3020.171606208759,2016-12-17T16:39:07Z
Fishing,WLA-13O,315909,54.79861,18.46391,3020.171606208759,2016-12-17T16:39:07Z,3020.171606208759,2016-12-17T16:39:07Z
Fishing,WLA-196,316117,54.79899,18.43903,533.3669893529988,2016-12-17T04:15:07Z,4773.747244431127,2016-12-17T16:21:07Z
Fishing,WLA-196,316117,54.79955,18.5135,4773.747244431127,2016-12-17T16:21:07Z,4773.747244431127,2016-12-17T16:21:07Z
Fishing,WLA-197,316044,54.79743,18.42825,730.6974129926267,2016-12-15T04:23:07Z,21942.132521528907,2016-12-15T12:23:02Z
Fishing,WLA-197,316044,54.79802,18.77056,21942.132521528907,2016-12-15T12:23:02Z,21942.132521528907,2016-12-15T12:23:02Z
Fishing,WLA-207,316111,54.76241,18.57099,0,2016-12-13T15:23:06Z,1105.2200277305194,2016-12-13T15:25:07Z
Fishing,WLA-207,316111,54.76664,18.5554,1105.2200277305194,2016-12-13T15:25:07Z,1105.2200277305194,2016-12-13T15:25:07Z
Fishing,WLA-209 BLANKA,315889,54.79633,18.41563,5.591281342524444,2016-12-16T22:35:07Z,522.4337961069363,2016-12-17T21:39:07Z
Fishing,WLA-209 BLANKA,315889,54.79634,18.42378,522.4337961069363,2016-12-17T21:39:07Z,522.4337961069363,2016-12-17T21:39:07Z
Fishing,WLA-217,316038,54.79586,18.89992,0,2016-12-13T12:59:02Z,28666.859091556078,2016-12-13T14:59:07Z
Fishing,WLA-217,316038,54.79933,18.45274,28666.859091556078,2016-12-13T14:59:07Z,28666.859091556078,2016-12-13T14:59:07Z
Fishing,WLA-22,316006,54.79597,18.43716,301.1672138481648,2016-12-18T04:13:07Z,707.6867208065299,2016-12-18T04:15:07Z
Fishing,WLA-22,316006,54.79729,18.44796,707.6867208065299,2016-12-18T04:15:07Z,707.6867208065299,2016-12-18T04:15:07Z
Fishing,WLA-254,315924,54.79649,18.42639,324.1393613336647,2016-12-15T04:17:07Z,1333.622510416053,2016-12-17T16:09:07Z
Fishing,WLA-254,315924,54.79999,18.44629,1333.622510416053,2016-12-17T16:09:07Z,1333.622510416053,2016-12-17T16:09:07Z
Fishing,WLA-291,315971,54.79381,18.75323,0,2016-12-18T06:25:08Z,29244.396115987685,2016-12-19T17:19:01Z
Fishing,WLA-291,315971,54.57128,18.99571,29244.396115987685,2016-12-19T17:19:01Z,29244.396115987685,2016-12-19T17:19:01Z
Fishing,WLA-295,315941,54.79669,18.43465,478.5951345002142,2016-12-14T20:47:07Z,535.3564450884751,2016-12-14T20:49:07Z
Fishing,WLA-295,315941,54.79936,18.4416,535.3564450884751,2016-12-14T20:49:07Z,535.3564450884751,2016-12-14T20:49:07Z
Fishing,WLA-305,315946,54.79918,18.44281,749.5740879526744,2016-12-17T10:35:07Z,17604.41741971526,2016-12-19T07:33:02Z
Fishing,WLA-305,315946,54.79984,18.71746,17604.41741971526,2016-12-19T07:33:02Z,17604.41741971526,2016-12-19T07:33:02Z
Fishing,WLA-307,315887,54.79653,18.41913,NA,2016-12-14T19:15:07Z,818.5815039233516,2016-12-14T19:19:07Z
Fishing,WLA-307,315887,54.79652,18.4319,818.5815039233516,2016-12-14T19:19:07Z,818.5815039233516,2016-12-14T19:19:07Z
Fishing,WLA-311,315950,54.79657,18.43504,77.75726421865845,2016-12-18T03:17:07Z,1023.7800214358623,2016-12-18T03:23:07Z
Fishing,WLA-311,315950,54.79646,18.41907,1023.7800214358623,2016-12-18T03:23:07Z,1023.7800214358623,2016-12-18T03:23:07Z
Fishing,WLA-312,315951,54.79628,18.42995,0,2016-12-14T19:55:06Z,800.2311987222521,2016-12-16T12:57:07Z
Fishing,WLA-312,315951,54.79964,18.44099,800.2311987222521,2016-12-16T12:57:07Z,800.2311987222521,2016-12-16T12:57:07Z
Fishing,WLA-32,316083,54.79849,18.42962,410.47109035293073,2016-12-16T03:45:06Z,1040.2644554635565,2016-12-16T17:51:07Z
Fishing,WLA-32,316083,54.79947,18.44576,1040.2644554635565,2016-12-16T17:51:07Z,1040.2644554635565,2016-12-16T17:51:07Z
Fishing,WLA-39,316171,54.79922,18.49945,548.1381334362917,2016-12-18T02:55:06Z,3358.0912408714184,2016-12-18T18:29:07Z
Fishing,WLA-39,316171,54.79983,18.44707,3358.0912408714184,2016-12-18T18:29:07Z,3358.0912408714184,2016-12-18T18:29:07Z
Fishing,WLA-58,316187,54.7969,18.43235,0,2016-12-18T03:47:06Z,5219.636895531232,2016-12-18T18:19:06Z
Fishing,WLA-58,316187,54.79985,18.51362,5219.636895531232,2016-12-18T18:19:06Z,5219.636895531232,2016-12-18T18:19:06Z
Fishing,WLA-6,316042,54.79902,18.43411,677.0884557759967,2016-12-17T04:25:07Z,945.3461925216457,2016-12-20T04:19:07Z
Fishing,WLA-6,316042,54.79701,18.41978,945.3461925216457,2016-12-20T04:19:07Z,945.3461925216457,2016-12-20T04:19:07Z
Fishing,WLA-65,316212,54.67517,18.89062,0,2016-12-13T13:45:02Z,2328.8955121920085,2016-12-13T13:47:01Z
Fishing,WLA-65,316212,54.68263,18.85677,2328.8955121920085,2016-12-13T13:47:01Z,2328.8955121920085,2016-12-13T13:47:01Z
Fishing,WLA-67,316236,54.43056,18.99781,241.62537652640552,2016-12-15T08:09:02Z,11544.441655375007,2016-12-15T15:21:02Z
Fishing,WLA-67,316236,54.53438,18.99882,11544.441655375007,2016-12-15T15:21:02Z,11544.441655375007,2016-12-15T15:21:02Z
Fishing,WLA-84,316410,54.79762,18.43322,308.5058683763601,2016-12-18T09:17:07Z,19793.770722205914,2016-12-19T02:27:02Z
Fishing,WLA-84,316410,54.7998,18.742,19793.770722205914,2016-12-19T02:27:02Z,19793.770722205914,2016-12-19T02:27:02Z
Fishing,WLA-85,3955261,54.7987,18.42815,0,2016-12-16T05:27:07Z,824.8479541135683,2016-12-16T05:29:07Z
Fishing,WLA-85,3955261,54.79725,18.41553,824.8479541135683,2016-12-16T05:29:07Z,824.8479541135683,2016-12-16T05:29:07Z
Fishing,WLA182,316178,54.79671,18.42289,0,2016-12-16T22:41:06Z,720.896534191375,2016-12-16T22:43:07Z
Fishing,WLA182,316178,54.79723,18.4341,720.896534191375,2016-12-16T22:43:07Z,720.896534191375,2016-12-16T22:43:07Z
Fishing,WLA310,315948,54.79611,18.42464,264.70316674657255,2016-12-19T20:43:16Z,614.22315905325,2016-12-19T20:45:07Z
Fishing,WLA310,315948,54.79883,18.43298,614.22315905325,2016-12-19T20:45:07Z,614.22315905325,2016-12-19T20:45:07Z
Fishing,ZAG-31,316093,54.4668,18.99775,541.5224137407442,2016-12-17T05:39:02Z,2313.759245074622,2016-12-17T15:13:01Z
Fishing,ZAG-31,316093,54.44646,18.9902,2313.759245074622,2016-12-17T15:13:01Z,2313.759245074622,2016-12-17T15:13:01Z
Fishing,ZAG-21,316518,54.48479,18.99528,357.4890540951359,2016-12-16T05:53:01Z,8460.114811449092,2016-12-16T18:03:02Z
Fishing,ZAG-21,316518,54.40871,18.99656,8460.114811449092,2016-12-16T18:03:02Z,8460.114811449092,2016-12-16T18:03:02Z
High Special,RIVO,323964,57.60096,11.79172,371.6869448409395,2016-12-13T16:47:06Z,7376.39417532134,2016-12-14T11:13:04Z
High Special,RIVO,323964,57.66169,11.84158,7376.39417532134,2016-12-14T11:13:04Z,7376.39417532134,2016-12-14T11:13:04Z
High Special,VALO,323966,57.6626,11.83972,0,2016-12-14T00:27:08Z,5755.3176763219535,2016-12-14T10:09:05Z
High Special,VALO,323966,57.61596,11.797790000000001,5755.3176763219535,2016-12-14T10:09:05Z,5755.3176763219535,2016-12-14T10:09:05Z
Passenger,ADA,321088,57.70795,11.70189,79.2207055004863,2016-12-16T15:43:05Z,2154.9404415513777,2016-12-16T15:51:05Z
Passenger,ADA,321088,57.69927,11.66946,2154.9404415513777,2016-12-16T15:51:05Z,2154.9404415513777,2016-12-16T15:51:05Z
Passenger,AGAT,315775,54.5514,18.99818,328.8457077640048,2016-12-17T09:41:02Z,54993.26440408744,2016-12-17T12:27:03Z
Passenger,AGAT,315775,54.6465,19.83599,54993.26440408744,2016-12-17T12:27:03Z,54993.26440408744,2016-12-17T12:27:03Z
Passenger,ALVELI,1964978,57.70588,11.95625,0,2016-12-16T13:21:08Z,960.2846737935796,2016-12-16T13:25:05Z
Passenger,ALVELI,1964978,57.705,11.94017,960.2846737935796,2016-12-16T13:25:05Z,960.2846737935796,2016-12-16T13:25:05Z
Passenger,ALVFRIDA,2795623,57.70579,11.95595,0,2016-12-20T06:11:08Z,927.6335741632016,2016-12-20T06:17:06Z
Passenger,ALVFRIDA,2795623,57.70435,11.94057,927.6335741632016,2016-12-20T06:17:06Z,927.6335741632016,2016-12-20T06:17:06Z
Passenger,ALVSNABBEN-3,321589,57.70613,11.95547,603.6424586303956,2016-12-17T17:11:07Z,952.9605536007141,2016-12-17T17:13:06Z
Passenger,ALVSNABBEN-3,321589,57.70527,11.93951,952.9605536007141,2016-12-17T17:13:06Z,952.9605536007141,2016-12-17T17:13:06Z
Passenger,ALVSNABBEN-4,320843,57.70351,11.94312,0,2016-12-20T09:11:08Z,2177.8358449018497,2016-12-20T09:33:04Z
Passenger,ALVSNABBEN-4,320843,57.6946,11.91048,2177.8358449018497,2016-12-20T09:33:04Z,2177.8358449018497,2016-12-20T09:33:04Z
Passenger,ALVSNABBEN-5,320839,57.70218,11.92533,0,2016-12-20T09:11:08Z,2569.781929652469,2016-12-20T09:33:04Z
Passenger,ALVSNABBEN-5,320839,57.71219,11.96432,2569.781929652469,2016-12-20T09:33:04Z,2569.781929652469,2016-12-20T09:33:04Z
Passenger,ARLAN,321587,57.64459,11.84249,0,2016-12-20T09:11:08Z,5247.5402743041195,2016-12-20T09:31:05Z
Passenger,ARLAN,321587,57.60499,11.79455,5247.5402743041195,2016-12-20T09:31:05Z,5247.5402743041195,2016-12-20T09:31:05Z
Passenger,ATHENA SEAWAYS,353650,55.73215,21.00029,0,2016-12-15T19:33:05Z,2729.8092511945542,2016-12-15T19:35:07Z
Passenger,ATHENA SEAWAYS,353650,55.73615,20.95727,2729.8092511945542,2016-12-15T19:35:07Z,2729.8092511945542,2016-12-15T19:35:07Z
Passenger,BEDA,321089,57.69932,11.66877,531.865722161143,2016-12-13T21:55:05Z,2185.094761209377,2016-12-14T10:13:05Z
Passenger,BEDA,321089,57.70792,11.70184,2185.094761209377,2016-12-14T10:13:05Z,2185.094761209377,2016-12-14T10:13:05Z
Passenger,BURO,1088282,57.71231,11.66467,372.97847701426065,2016-12-20T09:11:05Z,2313.2229531577045,2016-12-20T09:31:05Z
Passenger,BURO,1088282,57.69633,11.6896,2313.2229531577045,2016-12-20T09:31:05Z,2313.2229531577045,2016-12-20T09:31:05Z
Passenger,CARL MICHAEL BELLMAN,323289,57.68652,11.87643,406.1622138742612,2016-12-19T12:55:04Z,3189.881909982204,2016-12-19T12:59:05Z
Passenger,CARL MICHAEL BELLMAN,323289,57.70021,11.9236,3189.881909982204,2016-12-19T12:59:05Z,3189.881909982204,2016-12-19T12:59:05Z
Passenger,DIANA,322150,57.68612,11.86356,0,2016-12-15T19:09:07Z,788.9016767788356,2016-12-15T19:11:05Z
Passenger,DIANA,322150,57.6852,11.8504,788.9016767788356,2016-12-15T19:11:05Z,788.9016767788356,2016-12-15T19:11:05Z
Passenger,DROTT AF DYRON,4158211,57.75201,11.65924,0,2016-12-16T09:05:05Z,909.3358328542515,2016-12-16T09:07:05Z
Passenger,DROTT AF DYRON,4158211,57.7439,11.66121,909.3358328542515,2016-12-16T09:07:05Z,909.3358328542515,2016-12-16T09:07:05Z
Passenger,FJORDSKAR,321641,57.60637,11.79553,756.8050782716977,2016-12-13T15:49:05Z,2338.3158190616077,2016-12-14T11:53:06Z
Passenger,FJORDSKAR,321641,57.62099,11.76731,2338.3158190616077,2016-12-14T11:53:06Z,2338.3158190616077,2016-12-14T11:53:06Z
Passenger,GLOMAR WAVE,1037103,54.51394,18.58827,590.1650094253393,2016-12-14T17:43:07Z,1242.0959411695328,2016-12-14T17:47:28Z
Passenger,GLOMAR WAVE,1037103,54.5134,18.56905,1242.0959411695328,2016-12-14T17:47:28Z,1242.0959411695328,2016-12-14T17:47:28Z
Passenger,GOTA,321092,57.70667,11.69549,0,2016-12-15T15:19:05Z,1610.3499800041147,2016-12-15T15:21:06Z
Passenger,GOTA,321092,57.69996,11.67147,1610.3499800041147,2016-12-15T15:21:06Z,1610.3499800041147,2016-12-15T15:21:06Z
Passenger,GOTA II,1155907,57.64394,11.85177,0,2016-12-20T09:11:08Z,3764.5522838813285,2016-12-20T09:47:05Z
Passenger,GOTA II,1155907,57.64977,11.78945,3764.5522838813285,2016-12-20T09:47:05Z,3764.5522838813285,2016-12-20T09:47:05Z
Passenger,HAKEFJORD,3795001,57.92951,11.60196,114.38337041230734,2016-12-17T11:13:05Z,137.03298456184962,2016-12-17T13:47:05Z
Passenger,HAKEFJORD,3795001,57.93024,11.60009,137.03298456184962,2016-12-17T13:47:05Z,137.03298456184962,2016-12-17T13:47:05Z
Passenger,HAMNEN,320546,57.69362,11.91238,0,2016-12-13T14:11:08Z,3270.9032438545346,2016-12-14T10:09:05Z
Passenger,HAMNEN,320546,57.68424,11.86022,3270.9032438545346,2016-12-14T10:09:05Z,3270.9032438545346,2016-12-14T10:09:05Z
Passenger,HAVSORNEN,3351571,57.65982,11.68945,0,2016-12-15T11:25:05Z,1633.6367828255702,2016-12-15T11:27:06Z
Passenger,HAVSORNEN,3351571,57.67397,11.68206,1633.6367828255702,2016-12-15T11:27:06Z,1633.6367828255702,2016-12-15T11:27:06Z
Passenger,LINDA,1081005,57.74519,11.6415,631.9668226567115,2016-12-20T10:03:05Z,2652.710423854739,2016-12-20T10:11:05Z
Passenger,LINDA,1081005,57.76795,11.6281,2652.710423854739,2016-12-20T10:11:05Z,2652.710423854739,2016-12-20T10:11:05Z
Passenger,M/F WAWEL,376082,54.79173,18.93382,1103.926563261104,2016-12-17T18:55:02Z,3531.2180089999683,2016-12-19T08:39:02Z
Passenger,M/F WAWEL,376082,54.79806,18.87984,3531.2180089999683,2016-12-19T08:39:02Z,3531.2180089999683,2016-12-19T08:39:02Z
Passenger,MARIE,321093,57.69947,11.67117,0,2016-12-15T19:59:04Z,1742.250232692567,2016-12-15T20:01:05Z
Passenger,MARIE,321093,57.70751,11.69634,1742.250232692567,2016-12-15T20:01:05Z,1742.250232692567,2016-12-15T20:01:05Z
Passenger,NORDO III,320712,57.75609,11.63932,0,2016-12-14T15:41:05Z,1771.2299439080577,2016-12-14T15:43:05Z
Passenger,NORDO III,320712,57.76962,11.62356,1771.2299439080577,2016-12-14T15:43:05Z,1771.2299439080577,2016-12-14T15:43:05Z
Passenger,NYA SKARGARDEN,321197,57.70426,11.95,332.9524885993964,2016-12-16T18:57:07Z,886.892053159256,2016-12-16T18:59:05Z
Passenger,NYA SKARGARDEN,321197,57.71055,11.95918,886.892053159256,2016-12-16T18:59:05Z,886.892053159256,2016-12-16T18:59:05Z
Passenger,OPTIMA SEAWAYS,353411,55.73363,20.9275,0,2016-12-14T19:55:06Z,5177.296499791771,2016-12-14T19:57:06Z
Passenger,OPTIMA SEAWAYS,353411,55.73611,20.84492,5177.296499791771,2016-12-14T19:57:06Z,5177.296499791771,2016-12-14T19:57:06Z
Passenger,ORIGO,320177,57.67769,11.76862,0,2016-12-14T16:45:05Z,1104.267832602497,2016-12-14T16:47:06Z
Passenger,ORIGO,320177,57.67888,11.78706,1104.267832602497,2016-12-14T16:47:06Z,1104.267832602497,2016-12-14T16:47:06Z
Passenger,PATRIA SEAWAYS,353350,55.73167,20.9469,515.5900272083812,2016-12-20T10:45:06Z,5543.79341999282,2016-12-20T10:57:06Z
Passenger,PATRIA SEAWAYS,353350,55.72917,21.03533,5543.79341999282,2016-12-20T10:57:06Z,5543.79341999282,2016-12-20T10:57:06Z
Passenger,POLSTJERNAN,1104090,57.70238,11.68796,289.73285105975884,2016-12-14T13:43:07Z,850.9803792975191,2016-12-14T13:45:06Z
Passenger,POLSTJERNAN,1104090,57.70597,11.67531,850.9803792975191,2016-12-14T13:45:06Z,850.9803792975191,2016-12-14T13:45:06Z
Passenger,PRINCESS ANASTASIA,149677,59.91652,30.02609,486.2027573919678,2016-12-20T04:43:04Z,1300.7559018388165,2016-12-20T04:45:04Z
Passenger,PRINCESS ANASTASIA,149677,59.91213,30.04772,1300.7559018388165,2016-12-20T04:45:04Z,1300.7559018388165,2016-12-20T04:45:04Z
Passenger,REGINA SEAWAYS,353594,55.72519,21.09108,0,2016-12-14T19:55:06Z,4146.267695822195,2016-12-14T19:57:06Z
Passenger,REGINA SEAWAYS,353594,55.72449,21.02488,4146.267695822195,2016-12-14T19:57:06Z,4146.267695822195,2016-12-14T19:57:06Z
Passenger,SCOTTISH VIKING,280027,54.765,18.94562,0,2016-12-19T18:57:01Z,2282.1064651523593,2016-12-19T18:59:02Z
Passenger,SCOTTISH VIKING,280027,54.78376,18.93119,2282.1064651523593,2016-12-19T18:59:02Z,2282.1064651523593,2016-12-19T18:59:02Z
Passenger,SILVERTARNAN,321599,57.66199,11.84114,0,2016-12-14T00:11:07Z,5295.550795556633,2016-12-14T10:09:05Z
Passenger,SILVERTARNAN,321599,57.61813,11.80647,5295.550795556633,2016-12-14T10:09:05Z,5295.550795556633,2016-12-14T10:09:05Z
Passenger,SKARVEN,321597,57.65436,11.80407,692.9828705818782,2016-12-17T11:13:07Z,1448.3661215621191,2016-12-17T11:15:06Z
Passenger,SKARVEN,321597,57.66648,11.81299,1448.3661215621191,2016-12-17T11:15:06Z,1448.3661215621191,2016-12-17T11:15:06Z
Passenger,ST ERIK,323301,57.68629,11.87734,721.2417269719161,2016-12-17T15:09:07Z,1354.6201392504026,2016-12-17T15:11:06Z
Passenger,ST ERIK,323301,57.68953,11.89931,1354.6201392504026,2016-12-17T15:11:06Z,1354.6201392504026,2016-12-17T15:11:06Z
Passenger,STENA BALTICA,201103,54.56133,18.82333,0,2016-12-14T19:55:01Z,4821.575926834843,2016-12-14T19:57:02Z
Passenger,STENA BALTICA,201103,54.53783,18.7605,4821.575926834843,2016-12-14T19:57:02Z,4821.575926834843,2016-12-14T19:57:02Z
Passenger,STENA DANICA,319954,57.70137,11.94253,0,2016-12-14T01:09:08Z,21450.423013775402,2016-12-14T15:23:05Z
Passenger,STENA DANICA,319954,57.60029,11.63546,21450.423013775402,2016-12-14T15:23:05Z,21450.423013775402,2016-12-14T15:23:05Z
Passenger,STENA GERMANICA,327507,57.66095,11.77369,0,2016-12-19T07:35:05Z,2086.933573991885,2016-12-19T07:37:05Z
Passenger,STENA GERMANICA,327507,57.67359,11.79963,2086.933573991885,2016-12-19T07:37:05Z,2086.933573991885,2016-12-19T07:37:05Z
Passenger,STENA JUTLANDICA,320298,57.60855,11.61805,1054.9789406417733,2016-12-14T00:33:05Z,19333.455931528282,2016-12-14T10:09:05Z
Passenger,STENA JUTLANDICA,320298,57.69179,11.90333,19333.455931528282,2016-12-14T10:09:05Z,19333.455931528282,2016-12-14T10:09:05Z
Passenger,STENA SCANDINAVICA,327562,57.65953,11.76765,414.8743114196064,2016-12-18T18:25:05Z,1696.4174955670053,2016-12-18T18:27:06Z
Passenger,STENA SCANDINAVICA,327562,57.65563,11.74008,1696.4174955670053,2016-12-18T18:27:06Z,1696.4174955670053,2016-12-18T18:27:06Z
Passenger,STENA SPIRIT,373778,54.79627,18.90587,1088.93632870304,2016-12-16T10:01:02Z,13719.904354789931,2016-12-17T04:37:02Z
Passenger,STENA SPIRIT,373778,54.79433,18.69187,13719.904354789931,2016-12-17T04:37:02Z,13719.904354789931,2016-12-17T04:37:02Z
Passenger,STENA VISION,320105,54.79028,18.80602,532.8383384103312,2016-12-13T21:31:02Z,3113.602319761196,2016-12-14T15:47:02Z
Passenger,STENA VISION,320105,54.79681,18.75879,3113.602319761196,2016-12-14T15:47:02Z,3113.602319761196,2016-12-14T15:47:02Z
Passenger,SVANEN WEST,321994,57.67706,11.67557,0,2016-12-17T14:25:05Z,1007.7609698547852,2016-12-17T14:27:05Z
Passenger,SVANEN WEST,321994,57.67707,11.65862,1007.7609698547852,2016-12-17T14:27:05Z,1007.7609698547852,2016-12-17T14:27:05Z
Passenger,SVANHILD,322168,57.71311,11.69009,0,2016-12-17T12:35:06Z,860.5601242935419,2016-12-17T12:43:05Z
Passenger,SVANHILD,322168,57.70887,11.702209999999999,860.5601242935419,2016-12-17T12:43:05Z,860.5601242935419,2016-12-17T12:43:05Z
Passenger,TRUBADUREN,322185,57.63822,11.81913,0,2016-12-14T19:55:07Z,1520.5433508287217,2016-12-14T19:57:05Z
Passenger,TRUBADUREN,322185,57.6518,11.82213,1520.5433508287217,2016-12-14T19:57:05Z,1520.5433508287217,2016-12-14T19:57:05Z
Passenger,ULRIKA,1085676,57.74497,11.64174,582.9422751099072,2016-12-20T09:33:04Z,1988.6283311737716,2016-12-20T09:47:05Z
Passenger,ULRIKA,1085676,57.75909,11.62117,1988.6283311737716,2016-12-20T09:47:05Z,1988.6283311737716,2016-12-20T09:47:05Z
Passenger,VESTA,320717,57.60153,11.79194,455.0177306935732,2016-12-13T19:21:05Z,5615.289031420234,2016-12-14T10:11:06Z
Passenger,VESTA,320717,57.65199,11.79567,5615.289031420234,2016-12-14T10:11:06Z,5615.289031420234,2016-12-14T10:11:06Z
Passenger,VICTORIA SEAWAYS,353525,55.70357,20.8179,728.7969164691857,2016-12-17T19:43:06Z,3019.1916216778422,2016-12-19T13:05:06Z
Passenger,VICTORIA SEAWAYS,353525,55.73063,20.81393,3019.1916216778422,2016-12-19T13:05:06Z,3019.1916216778422,2016-12-19T13:05:06Z
Passenger,VIPAN,321595,57.66312,11.83516,1101.7524731395204,2016-12-17T11:29:07Z,2072.858557440572,2016-12-17T11:31:05Z
Passenger,VIPAN,321595,57.68047,11.84791,2072.858557440572,2016-12-17T11:31:05Z,2072.858557440572,2016-12-17T11:31:05Z
Passenger,VIVI,322167,57.7056,11.69271,0,2016-12-20T05:23:05Z,1195.199973893317,2016-12-20T05:25:05Z
Passenger,VIVI,322167,57.70139,11.6742,1195.199973893317,2016-12-20T05:25:05Z,1195.199973893317,2016-12-20T05:25:05Z
Passenger,YLVA,321593,57.61597,11.7977,332.94664544338326,2016-12-13T23:49:05Z,5741.250906692181,2016-12-14T11:03:06Z
Passenger,YLVA,321593,57.66191,11.84173,5741.250906692181,2016-12-14T11:03:06Z,5741.250906692181,2016-12-14T11:03:06Z
Pleasure,ANNABELLA,4450061,57.63703,11.81757,0,2016-12-17T11:07:08Z,1314.0823810526042,2016-12-17T11:09:05Z
Pleasure,ANNABELLA,4450061,57.64877,11.8201,1314.0823810526042,2016-12-17T11:09:05Z,1314.0823810526042,2016-12-17T11:09:05Z
Pleasure,AQUILA,324986,57.60864,11.79938,1138.4903335844017,2016-12-13T19:57:05Z,6524.743351864091,2016-12-14T11:17:06Z
Pleasure,AQUILA,324986,57.66201,11.84494,6524.743351864091,2016-12-14T11:17:06Z,6524.743351864091,2016-12-14T11:17:06Z
Pleasure,ARKUN,3498025,54.79628,18.42332,0,2016-12-17T06:15:07Z,242.17393986332527,2016-12-17T14:35:06Z
Pleasure,ARKUN,3498025,54.79666,18.42704,242.17393986332527,2016-12-17T14:35:06Z,242.17393986332527,2016-12-17T14:35:06Z
Pleasure,BARRAKUDA,1181634,54.96674,20.2634,0,2016-12-17T02:43:02Z,6558.425115465884,2016-12-17T08:51:02Z
Pleasure,BARRAKUDA,1181634,54.95827,20.36507,6558.425115465884,2016-12-17T08:51:02Z,6558.425115465884,2016-12-17T08:51:02Z
Pleasure,BLUE ADVENTURE,325070,57.71121,11.94933,0,2016-12-13T15:13:07Z,16.88289728769783,2016-12-14T17:57:05Z
Pleasure,BLUE ADVENTURE,325070,57.71107,11.94922,16.88289728769783,2016-12-14T17:57:05Z,16.88289728769783,2016-12-14T17:57:05Z
Pleasure,CHA-10,316153,54.79719,18.42195,0,2016-12-16T12:45:08Z,11073.660261032608,2016-12-17T04:29:08Z
Pleasure,CHA-10,316153,54.78913,18.59412,11073.660261032608,2016-12-17T04:29:08Z,11073.660261032608,2016-12-17T04:29:08Z
Pleasure,DT SUPPLY,4512547,57.62814,11.81317,0,2016-12-14T13:31:05Z,3223.8238929769473,2016-12-14T17:51:05Z
Pleasure,DT SUPPLY,4512547,57.60165,11.79117,3223.8238929769473,2016-12-14T17:51:05Z,3223.8238929769473,2016-12-14T17:51:05Z
Pleasure,EAGLE,321183,57.60223,11.91666,0,2016-12-16T08:55:08Z,54.528283426528446,2016-12-16T08:57:06Z
Pleasure,EAGLE,321183,57.60266,11.91622,54.528283426528446,2016-12-16T08:57:06Z,54.528283426528446,2016-12-16T08:57:06Z
Pleasure,EUPHORIA,4704897,54.38993,18.6696,661.0179631086221,2016-12-14T10:47:02Z,1309.0240866082686,2016-12-14T10:51:01Z
Pleasure,EUPHORIA,4704897,54.39977,18.6807,1309.0240866082686,2016-12-14T10:51:01Z,1309.0240866082686,2016-12-14T10:51:01Z
Pleasure,FITTER WORKSHOP,4316815,59.90968,30.26275,0,2016-12-16T02:51:04Z,22.0973986939092,2016-12-16T03:01:03Z
Pleasure,FITTER WORKSHOP,4316815,59.90983,30.26301,22.0973986939092,2016-12-16T03:01:03Z,22.0973986939092,2016-12-16T03:01:03Z
Pleasure,FLORO/HAMBURGSUND,324125,57.60063,11.79214,0,2016-12-18T12:03:05Z,33.739596422133275,2016-12-18T12:39:06Z
Pleasure,FLORO/HAMBURGSUND,324125,57.60041,11.79253,33.739596422133275,2016-12-18T12:39:06Z,33.739596422133275,2016-12-18T12:39:06Z
Pleasure,ISADORA,324703,57.62461,11.8032,0,2016-12-17T16:25:08Z,4865.301388313493,2016-12-17T16:27:05Z
Pleasure,ISADORA,324703,57.66204,11.84554,4865.301388313493,2016-12-17T16:27:05Z,4865.301388313493,2016-12-17T16:27:05Z
